Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
4648.0,1040.0,,MQ,RDU,LGA,3,0
3105.0,1160.0,83.0,,IAH,LIT,2,1
5153.0,832.0,87.0,EV,MYR,ATL,7,0
2825.0,1095.0,157.0,XE,EWR,BNA,2,1
1033.0,1220.0,96.0,DL,ATL,MSY,7,1
2982.0,885.0,85.0,WN,DTW,BWI,2,0
1714.0,560.0,,CO,IAH,SMF,3,1
6300.0,510.0,53.0,OO,LAX,PSP,5,1
2145.0,841.0,140.0,,OMA,IAH,3,1
2072.0,960.0,165.0,DL,ATL,MSP,3,0
933.0,620.0,220.0,WN,BWI,HOU,2,1
326.0,395.0,60.0,WN,LAX,LAS,1,0
602.0,590.0,80.0,US,PHX,LAS,5,1
3067.0,605.0,65.0,MQ,LAX,MRY,1,0
2639.0,885.0,,XE,TUL,IAH,2,0
1157.0,595.0,,WN,BWI,BUF,7,1
5558.0,820.0,117.0,EV,ATL,MLI,6,0
794.0,690.0,365.0,WN,BOS,PHX,3,1
662.0,895.0,78.0,US,PHX,SNA,3,0
1367.0,1025.0,130.0,AA,HSV,DFW,3,0
6929.0,1173.0,64.0,OO,DEN,DRO,2,0
567.0,360.0,55.0,WN,DAL,TUL,4,1
1011.0,390.0,80.0,WN,LAS,SLC,3,0
5915.0,633.0,112.0,XE,FAR,ORD,3,0
3235.0,,40.0,MQ,DFW,ACT,2,1
465.0,1095.0,252.0,,TPA,DEN,1,0
2572.0,820.0,131.0,XE,IAH,CHS,5,0
748.0,695.0,75.0,DL,JAX,ATL,5,0
6747.0,574.0,43.0,,SFO,SMF,5,1
1247.0,1170.0,143.0,B6,BOS,CLT,3,0
6319.0,975.0,120.0,OH,RDU,BOS,2,0
303.0,390.0,70.0,WN,LIT,STL,3,1
4420.0,360.0,80.0,MQ,BOS,LGA,7,0
2275.0,860.0,176.0,XE,PBI,IAH,7,1
4435.0,,,MQ,RDU,DCA,1,0
1966.0,765.0,,DL,ATL,CMH,3,1
5944.0,585.0,136.0,XE,ORD,OKC,6,1
1079.0,705.0,,US,DCA,JAX,5,0
625.0,1255.0,110.0,WN,PHX,DEN,7,1
6858.0,1046.0,134.0,OO,SAN,DEN,2,0
858.0,460.0,160.0,AA,MIA,PHL,6,1
11.0,450.0,375.0,AS,EWR,SEA,4,0
6867.0,614.0,124.0,OO,DEN,AUS,4,0
1238.0,520.0,127.0,DL,SLC,PDX,3,0
6625.0,475.0,110.0,OO,DEN,BZN,5,0
1719.0,1200.0,97.0,US,CLT,MCO,1,0
225.0,1329.0,360.0,UA,IAD,SFO,1,1
1007.0,1015.0,320.0,AA,MIA,PHX,3,1
2587.0,959.0,171.0,DL,RSW,DTW,4,1
218.0,550.0,194.0,CO,EWR,TPA,1,1
1154.0,,75.0,AA,DFW,ICT,2,1
1083.0,785.0,272.0,CO,BOS,IAH,5,1
6547.0,1030.0,99.0,OH,GRR,DCA,2,1
7776.0,913.0,67.0,OO,RKS,SLC,3,1
294.0,887.0,309.0,UA,SFO,BWI,7,1
1409.0,810.0,,DL,MSP,DEN,7,1
569.0,595.0,250.0,WN,LAS,TPA,1,1
726.0,465.0,105.0,AA,ELP,DFW,6,0
344.0,620.0,75.0,WN,ONT,OAK,3,1
374.0,460.0,87.0,UA,MSP,ORD,2,0
410.0,360.0,144.0,UA,SMF,DEN,1,0
2453.0,550.0,74.0,XE,IAH,BRO,4,1
2320.0,345.0,,AA,DFW,ORD,4,0
1704.0,,184.0,DL,FLL,DTW,5,0
6745.0,750.0,,OO,SNA,SFO,4,0
123.0,945.0,171.0,DL,JFK,ATL,2,0
7083.0,840.0,75.0,EV,ORF,IAD,6,1
1672.0,1110.0,155.0,AA,DFW,MIA,3,1
1524.0,990.0,106.0,US,CLT,SYR,4,0
6817.0,1295.0,52.0,OO,SFO,CIC,4,0
109.0,360.0,,WN,MSY,DEN,4,0
3042.0,985.0,119.0,XE,ABQ,IAH,1,0
4529.0,1110.0,90.0,MQ,BOS,JFK,6,0
341.0,577.0,49.0,HA,ITO,HNL,4,0
2257.0,635.0,89.0,XE,EWR,PIT,3,1
307.0,1205.0,,HA,KOA,HNL,3,0
4288.0,1225.0,80.0,MQ,DTW,ORD,7,0
4578.0,984.0,110.0,OO,SJC,SLC,4,1
432.0,,396.0,US,PHX,OGG,5,1
6464.0,677.0,113.0,OO,DEN,BZN,4,1
2450.0,1385.0,53.0,XE,IAH,SAT,4,1
1495.0,545.0,225.0,CO,IAH,LAX,1,1
4478.0,605.0,100.0,OO,GEG,SLC,7,0
1561.0,495.0,150.0,CO,PHX,IAH,5,0
155.0,1080.0,356.0,US,PHL,SAN,6,0
2289.0,575.0,110.0,WN,PHX,DEN,5,1
873.0,565.0,90.0,WN,LAS,SMF,5,0
6923.0,1240.0,78.0,OO,ACV,SFO,1,1
6841.0,1318.0,,OO,ORD,DLH,4,1
770.0,1359.0,230.0,FL,LAS,ATL,4,0
1170.0,770.0,61.0,US,RDU,CLT,2,0
2960.0,882.0,176.0,XE,CLT,IAH,5,0
316.0,1061.0,63.0,FL,ATL,CLT,2,0
921.0,390.0,169.0,B6,BOS,ORD,7,0
2298.0,930.0,130.0,XE,IAH,IND,5,1
1650.0,558.0,192.0,DL,LAS,MSP,6,1
1090.0,1243.0,139.0,FL,MCO,IND,1,1
2824.0,775.0,93.0,XE,IAH,BHM,7,0
498.0,1409.0,303.0,B6,SEA,BOS,3,1
2659.0,,202.0,DL,BDL,RSW,6,0
130.0,520.0,315.0,,LAX,PHL,2,0
2258.0,490.0,150.0,AA,DFW,PIT,6,0
1855.0,810.0,304.0,DL,ATL,LAX,7,1
430.0,1075.0,126.0,FL,ATL,MKE,7,0
3654.0,600.0,130.0,,DEN,SAT,2,1
4724.0,1090.0,110.0,OO,LGB,SLC,1,1
1921.0,360.0,185.0,AA,EWR,MIA,1,0
1069.0,1300.0,,AA,DFW,DEN,6,0
722.0,735.0,70.0,CO,MSY,IAH,2,0
1218.0,410.0,100.0,WN,ABQ,LAS,3,0
733.0,449.0,247.0,CO,LGA,IAH,3,0
470.0,,234.0,CO,EWR,SJU,4,1
4741.0,905.0,59.0,OO,IDA,SLC,2,1
6677.0,1045.0,77.0,,CMH,DCA,4,1
861.0,1225.0,70.0,WN,LAX,OAK,2,1
4659.0,920.0,135.0,MQ,ATL,LGA,7,0
607.0,890.0,245.0,WN,MDW,LAS,3,1
195.0,1140.0,359.0,B6,JFK,LAS,2,0
718.0,1005.0,165.0,WN,MHT,MDW,4,1
3668.0,360.0,131.0,9E,TYS,LGA,7,0
2069.0,595.0,104.0,DL,ATL,MCO,3,0
7114.0,1004.0,102.0,EV,ORD,SYR,7,1
3742.0,1080.0,,WN,TPA,BNA,7,1
4801.0,850.0,195.0,OO,IAH,SLC,5,1
1161.0,1140.0,306.0,DL,ATL,SNA,2,1
674.0,950.0,253.0,DL,STT,ATL,3,0
2623.0,964.0,89.0,YV,CLT,CVG,4,0
882.0,,337.0,,KOA,SEA,2,0
20.0,885.0,325.0,AA,SFO,JFK,1,0
4119.0,490.0,115.0,MQ,ORD,LIT,3,0
229.0,497.0,337.0,UA,IAD,SAN,7,0
3459.0,1220.0,115.0,WN,BHM,DAL,7,1
998.0,1185.0,65.0,WN,BWI,RDU,1,1
497.0,1205.0,92.0,FL,BWI,CLT,4,0
3222.0,1175.0,135.0,WN,STL,HOU,2,1
3840.0,855.0,120.0,MQ,ORD,ATL,2,0
2150.0,608.0,111.0,,GRR,EWR,1,1
486.0,870.0,164.0,F9,MKE,MCO,7,1
1197.0,1125.0,65.0,AA,DFW,SAT,1,0
773.0,485.0,230.0,FL,LAS,ATL,4,0
2397.0,,240.0,WN,AUS,OAK,4,0
2829.0,1186.0,46.0,YV,PHX,TUS,7,0
3872.0,945.0,110.0,9E,BNA,DTW,7,1
2408.0,1021.0,89.0,DL,MCI,MSP,2,1
1656.0,650.0,105.0,WN,PDX,SJC,4,1
529.0,1250.0,163.0,B6,EWR,MCO,6,1
1771.0,,194.0,DL,JFK,MIA,3,0
1503.0,955.0,304.0,CO,LAX,EWR,4,1
5124.0,1130.0,119.0,EV,PHF,ATL,5,0
561.0,395.0,210.0,CO,SAT,EWR,3,1
6577.0,585.0,177.0,OH,JFK,ORD,3,1
199.0,863.0,177.0,UA,MCO,ORD,3,0
1873.0,930.0,129.0,DL,DTW,MEM,4,1
1360.0,660.0,205.0,WN,HOU,LAS,4,1
2616.0,1100.0,130.0,YV,MCI,CLT,6,1
1557.0,755.0,,AA,BOS,ORD,1,0
1265.0,1040.0,86.0,,ATL,MEM,6,1
5907.0,1189.0,86.0,XE,CVG,ORD,7,0
4980.0,,50.0,EV,ATL,TYS,1,0
115.0,1120.0,65.0,WN,GEG,PDX,5,0
4287.0,460.0,87.0,9E,CVG,DTW,3,1
2660.0,1193.0,,YV,CLT,IAD,2,0
3920.0,755.0,100.0,WN,OKC,DEN,5,1
1827.0,915.0,65.0,AA,AUS,DFW,2,0
126.0,510.0,345.0,DL,SFO,JFK,6,1
667.0,553.0,167.0,B6,BUF,MCO,2,0
1613.0,1189.0,86.0,DL,CLT,ATL,1,1
3484.0,1270.0,80.0,WN,SMF,SAN,3,1
463.0,1085.0,155.0,WN,AUS,MDW,7,1
2580.0,520.0,271.0,DL,SFO,ATL,7,0
1109.0,430.0,60.0,AA,DFW,AUS,3,0
3665.0,630.0,108.0,,DTW,GSP,1,1
6405.0,360.0,96.0,OH,GSO,ATL,5,0
324.0,795.0,80.0,WN,MCI,MDW,5,1
1717.0,1260.0,208.0,CO,IAH,SAN,1,1
4398.0,1070.0,,9E,TYS,MEM,1,1
447.0,1075.0,205.0,B6,BOS,TPA,6,0
1748.0,1140.0,80.0,WN,ONT,SMF,4,1
163.0,,396.0,UA,BOS,LAX,2,0
2114.0,360.0,62.0,US,LGA,BOS,4,1
4712.0,,49.0,OO,SAN,LAX,5,0
1221.0,840.0,146.0,US,FLL,DCA,1,0
188.0,975.0,315.0,WN,FLL,PHX,5,0
145.0,1015.0,123.0,,DTW,ATL,7,0
56.0,559.0,76.0,B6,JFK,BTV,2,1
1833.0,970.0,293.0,DL,CVG,LAX,4,0
1760.0,,70.0,WN,TUL,STL,2,0
4144.0,985.0,50.0,MQ,ORD,CMI,6,0
221.0,805.0,287.0,US,PHX,BOS,5,0
653.0,1175.0,,UA,ORD,PVD,7,0
6536.0,515.0,50.0,OO,LAX,PSP,6,1
1287.0,990.0,,DL,ATL,PDX,3,1
2044.0,845.0,156.0,XE,EWR,MSN,3,0
1771.0,840.0,75.0,WN,CLE,BWI,4,1
587.0,1223.0,93.0,UA,SFO,SNA,2,0
1033.0,1025.0,132.0,US,BDL,CLT,2,0
611.0,480.0,,B6,JFK,JAX,3,0
589.0,1270.0,85.0,F9,DEN,SLC,4,1
3778.0,550.0,105.0,MQ,ORD,DCA,4,0
1502.0,675.0,,AA,ORD,TPA,7,1
3106.0,725.0,59.0,XE,IAH,BTR,1,0
2956.0,395.0,324.0,DL,SAN,JFK,6,0
6606.0,470.0,53.0,OO,EGE,DEN,2,0
4655.0,485.0,155.0,MQ,LGA,BNA,5,0
5018.0,520.0,,EV,ATL,BMI,5,1
1037.0,830.0,37.0,YV,HNL,LIH,4,0
312.0,1015.0,83.0,UA,IAD,BDL,4,0
399.0,950.0,150.0,,HOU,MDW,2,1
934.0,420.0,343.0,UA,HNL,LAX,4,0
1434.0,585.0,86.0,US,CLT,BWI,2,0
532.0,360.0,85.0,WN,MDW,BNA,4,1
1747.0,695.0,,WN,HOU,MDW,2,1
237.0,740.0,245.0,WN,SLC,BWI,3,1
654.0,605.0,205.0,AA,DFW,BOS,6,1
7294.0,334.0,46.0,YV,SBN,ORD,4,0
4.0,565.0,87.0,B6,JFK,BUF,3,1
3547.0,720.0,150.0,MQ,DFW,CLE,7,0
2686.0,535.0,255.0,WN,BWI,DEN,7,0
6583.0,482.0,32.0,OO,DEN,COS,4,1
5328.0,690.0,58.0,EV,ATL,BHM,2,0
1976.0,715.0,90.0,WN,DTW,BWI,2,0
6532.0,416.0,81.0,OO,COD,DEN,3,1
3732.0,920.0,95.0,MQ,MSP,ORD,3,1
1406.0,1215.0,155.0,WN,MCO,BDL,7,0
284.0,630.0,125.0,WN,PHX,SMF,4,1
759.0,520.0,,WN,ONT,PHX,4,1
1022.0,1035.0,115.0,WN,DEN,LAS,4,1
2720.0,1005.0,175.0,WN,BWI,MCI,3,1
871.0,1325.0,,AS,HNL,ANC,1,0
5098.0,515.0,71.0,EV,ATL,BNA,1,0
6645.0,1145.0,36.0,OO,SFO,MOD,4,0
2668.0,1050.0,106.0,DL,DTW,RDU,3,1
564.0,905.0,205.0,AA,SFO,DFW,5,0
2752.0,640.0,130.0,MQ,DFW,FWA,3,0
1841.0,405.0,170.0,DL,DTW,TPA,3,1
4972.0,385.0,84.0,EV,VPS,ATL,6,0
391.0,1221.0,49.0,,ITO,HNL,6,0
3071.0,565.0,60.0,WN,SJC,BUR,2,0
696.0,615.0,94.0,,ATL,SRQ,5,1
2066.0,560.0,,DL,LAS,MSP,7,0
1334.0,535.0,60.0,WN,LAX,LAS,1,0
192.0,540.0,70.0,WN,DAL,AMA,6,0
874.0,515.0,80.0,WN,SMF,LAS,3,1
20.0,945.0,115.0,FL,ATL,MDW,2,0
3974.0,390.0,82.0,9E,TVC,DTW,3,0
1163.0,915.0,60.0,WN,SAT,DAL,4,0
57.0,899.0,182.0,B6,JFK,PBI,3,1
1256.0,850.0,215.0,WN,MDW,SLC,3,1
1813.0,520.0,116.0,DL,ATL,STL,6,1
515.0,835.0,,WN,LAS,ONT,3,1
1895.0,1290.0,133.0,DL,ATL,IAH,6,0
4387.0,,73.0,9E,COU,MEM,2,1
2995.0,1000.0,125.0,MQ,DSM,DFW,1,1
2283.0,385.0,78.0,DL,CAE,ATL,6,0
1805.0,1100.0,85.0,AA,XNA,DFW,5,0
1793.0,,288.0,US,CLT,LAS,7,1
2032.0,770.0,85.0,WN,SFO,SNA,4,1
2155.0,1038.0,301.0,DL,ATL,LAX,3,1
3654.0,1160.0,90.0,9E,MSP,FNT,3,0
1381.0,565.0,60.0,WN,RDU,BWI,5,0
246.0,1183.0,98.0,UA,ORD,BUF,1,0
21.0,1145.0,168.0,UA,DEN,OAK,2,0
3965.0,960.0,140.0,9E,ATL,HOU,2,0
251.0,1045.0,85.0,WN,SLC,RNO,3,1
6479.0,620.0,175.0,OO,DEN,PIT,4,0
1029.0,1090.0,40.0,YV,KOA,HNL,1,1
768.0,870.0,98.0,US,BOS,PHL,1,0
5467.0,540.0,61.0,EV,BHM,ATL,7,0
7101.0,1165.0,93.0,EV,SAV,IAD,6,0
6283.0,1251.0,,OO,IYK,LAX,1,0
2550.0,854.0,135.0,XE,IAH,CLT,3,1
521.0,1130.0,156.0,AS,BUR,SEA,4,0
3153.0,860.0,125.0,XE,IND,EWR,2,0
1444.0,780.0,49.0,US,CLT,RDU,3,0
6390.0,630.0,117.0,OO,SFO,SLC,7,1
374.0,515.0,144.0,US,DFW,CLT,1,0
363.0,500.0,122.0,US,PHX,SMF,6,0
1243.0,1155.0,60.0,WN,STL,MDW,2,0
1167.0,780.0,145.0,WN,PDX,DEN,3,1
1024.0,585.0,113.0,DL,ATL,RSW,3,0
6366.0,1175.0,110.0,OH,DTW,RDU,5,0
7078.0,755.0,73.0,EV,IAD,ROC,1,0
4638.0,1195.0,120.0,OO,SLC,BIS,4,0
836.0,535.0,110.0,WN,BWI,IND,5,1
3233.0,480.0,80.0,MQ,DFW,CRP,1,1
3010.0,1075.0,45.0,MQ,SBA,LAX,4,0
4153.0,830.0,,MQ,AVP,ORD,6,0
6756.0,620.0,147.0,OH,RDU,STL,4,0
2714.0,,,WN,MCO,BHM,4,0
6598.0,499.0,48.0,OO,SMF,SFO,5,1
7076.0,615.0,95.0,EV,SAV,IAD,3,1
672.0,480.0,,UA,ORD,LGA,3,0
297.0,995.0,365.0,,LAX,HNL,3,0
7320.0,390.0,66.0,EV,SHV,MEM,4,0
1054.0,740.0,45.0,YV,LIH,OGG,6,0
202.0,400.0,74.0,US,LAS,PHX,5,0
2726.0,1230.0,98.0,DL,ATL,IND,1,1
43.0,,340.0,HA,SJC,HNL,5,0
978.0,705.0,280.0,WN,MDW,LAX,1,1
155.0,519.0,34.0,HA,OGG,HNL,2,1
2172.0,1055.0,101.0,DL,TPA,ATL,2,0
589.0,800.0,210.0,AA,RIC,DFW,1,0
1254.0,600.0,83.0,DL,ATL,CHS,6,0
553.0,769.0,138.0,FL,BUF,ATL,5,0
2578.0,405.0,235.0,WN,STL,LAS,7,1
2959.0,1150.0,105.0,YV,RNO,PHX,7,0
6219.0,613.0,77.0,OO,SJC,LAX,2,1
4946.0,360.0,50.0,EV,ABY,ATL,1,0
2983.0,,155.0,MQ,CSG,DFW,2,0
348.0,851.0,44.0,HA,HNL,KOA,2,0
779.0,,121.0,UA,DEN,LAS,1,0
1400.0,715.0,185.0,CO,FLL,EWR,6,0
438.0,542.0,,US,LAS,PHL,2,0
442.0,765.0,320.0,AA,SFO,MIA,3,1
7306.0,1185.0,145.0,YV,PHL,ORD,4,0
318.0,1230.0,187.0,CO,EWR,TPA,3,1
777.0,800.0,112.0,F9,DEN,LAS,3,0
1766.0,780.0,245.0,AA,SJU,IAD,2,0
1857.0,506.0,134.0,DL,SLC,SEA,1,1
6701.0,1260.0,,OO,SMF,ACV,1,1
1267.0,1000.0,,AA,MIA,SJU,1,0
1213.0,1135.0,155.0,AA,MSP,DFW,2,1
255.0,941.0,114.0,FL,ATL,FNT,7,0
4371.0,675.0,95.0,MQ,ORD,OMA,7,0
36.0,830.0,50.0,WN,CRP,HOU,7,0
7255.0,,109.0,YV,IAD,ATL,7,1
1321.0,535.0,173.0,DL,DTW,TPA,4,0
5973.0,1287.0,,XE,ORD,SDF,3,1
2986.0,655.0,139.0,XE,IAH,CLT,4,1
3283.0,690.0,65.0,MQ,MAF,DFW,6,1
3115.0,610.0,75.0,MQ,SJC,LAX,5,0
1607.0,710.0,141.0,CO,TPA,IAH,3,0
71.0,820.0,180.0,B6,JFK,TPA,5,1
4468.0,1160.0,,OO,MEM,MKE,1,1
430.0,970.0,95.0,WN,MCO,BHM,4,1
65.0,1150.0,280.0,DL,ATL,LAS,7,1
8.0,405.0,,UA,SNA,SFO,4,0
5168.0,755.0,55.0,EV,ATL,AVL,4,0
231.0,420.0,126.0,US,BOI,PHX,7,1
378.0,410.0,61.0,CO,SAT,IAH,1,1
1125.0,375.0,116.0,DL,PHF,ATL,1,0
686.0,1038.0,122.0,FL,ICT,ATL,4,1
2165.0,808.0,72.0,XE,BRO,IAH,6,0
6932.0,934.0,93.0,OO,SFO,CEC,3,1
44.0,866.0,68.0,AS,BET,ANC,4,0
178.0,437.0,108.0,FL,RSW,ATL,4,0
1710.0,1130.0,,B6,MCO,DCA,4,1
1061.0,445.0,70.0,WN,MAF,ABQ,7,0
50.0,861.0,249.0,FL,LAX,ATL,1,0
1406.0,540.0,168.0,CO,FLL,IAH,7,0
2696.0,1180.0,147.0,DL,MIA,DCA,1,1
1728.0,1095.0,165.0,CO,IAH,TUS,5,0
181.0,1051.0,96.0,FL,ATL,RSW,4,0
6625.0,,120.0,,RDU,IND,5,0
2518.0,805.0,199.0,XE,EWR,OMA,5,0
4318.0,996.0,118.0,,RIC,DTW,5,0
1752.0,640.0,105.0,WN,SAN,ELP,7,1
2660.0,975.0,109.0,YV,STL,CLT,6,0
1874.0,575.0,200.0,AA,DFW,EWR,7,0
28.0,825.0,,AA,HNL,SFO,4,1
3918.0,1170.0,70.0,MQ,ORD,DAY,5,1
7780.0,410.0,64.0,OO,SUN,SLC,4,0
209.0,1185.0,125.0,US,PHX,SAT,1,0
377.0,355.0,130.0,DL,BDL,DTW,2,0
4376.0,855.0,100.0,MQ,RDU,JFK,5,0
520.0,900.0,200.0,AA,SMF,DFW,7,0
1606.0,590.0,185.0,CO,SAN,IAH,5,0
794.0,420.0,130.0,WN,TPA,BWI,1,0
2500.0,707.0,88.0,DL,DAB,ATL,7,1
4804.0,780.0,95.0,OO,FAT,SLC,2,1
1195.0,,,US,PHX,SAN,3,0
2392.0,742.0,187.0,DL,PHX,MSP,5,1
6879.0,1235.0,,OO,ORD,PIA,5,1
2285.0,1037.0,107.0,XE,MHT,CLE,3,1
767.0,555.0,105.0,WN,DTW,STL,5,1
3704.0,400.0,175.0,,ELP,ORD,1,0
2052.0,1145.0,76.0,DL,ATL,CLT,4,1
5373.0,1085.0,155.0,EV,SYR,ATL,5,1
5897.0,722.0,138.0,XE,SYR,ORD,5,0
2514.0,930.0,55.0,WN,HOU,SAT,6,1
2001.0,810.0,178.0,DL,BOS,ATL,7,1
5103.0,1165.0,73.0,EV,MEM,BTR,4,1
2198.0,720.0,75.0,,CLE,BWI,3,1
2143.0,360.0,164.0,XE,GSP,IAH,1,0
7325.0,1050.0,57.0,EV,ATL,BHM,3,1
4232.0,755.0,115.0,9E,RIC,DTW,1,0
3920.0,,100.0,WN,STL,OKC,3,1
475.0,362.0,133.0,UA,CLT,ORD,2,0
1422.0,1016.0,133.0,,IND,TPA,5,0
1877.0,1160.0,,AA,CLT,DFW,4,0
2505.0,930.0,74.0,XE,CLE,RIC,5,1
476.0,810.0,60.0,AA,MIA,MCO,6,0
3479.0,505.0,70.0,MQ,DFW,LIT,3,0
6637.0,700.0,112.0,OH,OMA,MEM,4,1
1078.0,650.0,152.0,FL,MCO,HPN,1,0
5567.0,444.0,76.0,EV,CAE,ATL,3,0
538.0,1200.0,150.0,WN,LAS,GEG,2,1
7776.0,913.0,67.0,OO,RKS,SLC,4,0
2788.0,1160.0,105.0,MQ,DFW,MGM,2,0
538.0,960.0,95.0,WN,SAN,SMF,6,1
2387.0,860.0,177.0,XE,GSO,IAH,6,0
944.0,615.0,120.0,WN,PHX,OKC,4,0
3915.0,575.0,88.0,9E,MEM,TUL,7,0
2354.0,1435.0,250.0,,LAX,ATL,2,1
1563.0,390.0,153.0,CO,RSW,IAH,6,0
2277.0,1165.0,103.0,DL,MEM,DFW,4,0
2623.0,785.0,190.0,DL,MSP,MCO,4,1
497.0,1225.0,174.0,US,CLT,DFW,5,0
931.0,990.0,180.0,WN,BWI,MCI,4,1
326.0,1123.0,172.0,B6,FLL,BDL,3,1
860.0,890.0,130.0,WN,JAN,BWI,1,1
985.0,842.0,114.0,FL,PIT,ATL,4,1
478.0,,205.0,F9,LAS,MKE,2,1
1033.0,1150.0,102.0,DL,ATL,MSY,2,1
1653.0,420.0,,DL,MSP,SEA,5,0
1486.0,1125.0,,WN,PHX,SFO,1,1
1055.0,985.0,370.0,CO,EWR,LAX,1,0
234.0,1020.0,201.0,CO,ANC,SEA,4,0
1044.0,635.0,120.0,AA,MIA,RDU,2,0
8.0,550.0,318.0,AS,SEA,EWR,4,0
2697.0,1230.0,70.0,WN,BUR,OAK,1,0
1494.0,660.0,155.0,AA,DFW,FLL,7,0
104.0,605.0,265.0,WN,STL,SEA,6,0
110.0,400.0,117.0,F9,DEN,MSP,4,0
2812.0,813.0,95.0,XE,AMA,IAH,1,0
2040.0,990.0,91.0,US,DCA,BOS,7,1
630.0,1079.0,123.0,UA,DEN,LAS,7,0
6293.0,398.0,102.0,OO,FSD,DEN,4,0
502.0,390.0,60.0,WN,ONT,LAS,5,1
366.0,855.0,125.0,AA,ORD,LGA,1,1
2066.0,1190.0,,AA,DFW,SAT,5,1
1108.0,575.0,130.0,DL,DTW,MSP,1,1
103.0,534.0,156.0,UA,DEN,SMF,5,0
2575.0,870.0,191.0,XE,EWR,MSP,7,0
1218.0,,90.0,WN,LAS,OAK,2,0
2735.0,705.0,535.0,DL,MSP,HNL,5,0
955.0,990.0,80.0,WN,LAX,SMF,3,1
1408.0,1205.0,150.0,WN,PDX,PHX,3,1
469.0,965.0,70.0,WN,SJC,ONT,1,1
724.0,365.0,160.0,WN,SEA,DEN,5,0
2252.0,406.0,82.0,XE,RIC,CLE,6,1
3929.0,1105.0,170.0,MQ,BDL,ORD,1,1
6483.0,1040.0,81.0,OH,DTW,MDT,5,1
5475.0,975.0,,EV,ATL,CSG,7,1
2937.0,1195.0,65.0,MQ,DFW,AEX,7,0
2397.0,425.0,175.0,WN,MCO,MDW,4,0
214.0,340.0,,CO,DFW,IAH,4,1
2640.0,1101.0,179.0,XE,GRR,IAH,2,0
111.0,1020.0,120.0,WN,PHX,SMF,6,1
6433.0,1366.0,58.0,OO,LAX,FAT,3,1
1126.0,885.0,,US,CLT,DFW,3,1
1305.0,600.0,159.0,DL,DTW,MCO,4,1
1244.0,510.0,173.0,DL,FLL,JFK,2,0
523.0,955.0,,WN,LAS,BOI,2,1
770.0,805.0,,WN,ELP,PHX,4,0
70.0,1185.0,,AS,ANC,JNU,1,0
2748.0,1155.0,80.0,WN,BUR,PHX,1,1
584.0,1050.0,151.0,UA,SJC,DEN,5,1
6275.0,880.0,72.0,OO,GEG,SEA,6,0
2.0,1150.0,455.0,CO,HNL,IAH,4,1
1015.0,995.0,70.0,,SAN,PHX,2,1
956.0,985.0,113.0,UA,ORD,BWI,4,0
654.0,860.0,85.0,WN,PHX,LAX,4,1
5173.0,570.0,59.0,EV,ATL,BHM,7,1
1700.0,,110.0,US,CLT,BDL,3,0
609.0,860.0,82.0,B6,PWM,JFK,3,0
1636.0,525.0,,WN,OKC,BWI,7,0
4124.0,,124.0,MQ,IND,JFK,3,1
191.0,1140.0,56.0,AS,ANC,FAI,2,0
1608.0,930.0,,DL,FLL,DTW,4,0
2709.0,895.0,,MQ,DFW,PIA,4,1
5049.0,975.0,73.0,EV,ATL,MYR,2,1
367.0,695.0,156.0,UA,IAH,DEN,1,0
1108.0,1210.0,227.0,US,ORD,PHX,7,0
340.0,,,WN,SNA,PHX,4,1
2357.0,545.0,90.0,WN,SLC,DEN,1,1
164.0,740.0,50.0,WN,OKC,DAL,1,0
288.0,1200.0,65.0,B6,LGB,LAS,4,1
2641.0,825.0,122.0,XE,MCI,IAH,6,0
69.0,,,B6,SYR,JFK,7,0
2981.0,845.0,125.0,MQ,DFW,FSD,4,1
634.0,965.0,,US,PHX,PIT,4,0
5508.0,570.0,180.0,EV,CVG,IAH,7,1
1593.0,835.0,60.0,WN,RDU,BWI,4,1
5973.0,431.0,110.0,XE,ICT,ORD,5,0
2127.0,,175.0,AA,PHL,MIA,1,0
6472.0,455.0,109.0,OO,LAX,ABQ,5,0
720.0,815.0,125.0,WN,MDW,BDL,5,1
828.0,1080.0,215.0,UA,DEN,EWR,1,0
1673.0,1100.0,,WN,MCO,MHT,5,1
4325.0,875.0,120.0,9E,RDU,TPA,4,0
49.0,625.0,115.0,WN,SFO,PHX,7,0
282.0,1190.0,85.0,WN,ELP,DAL,1,1
3392.0,425.0,180.0,WN,ISP,PBI,7,0
2827.0,870.0,214.0,YV,MEM,PHX,3,0
6479.0,930.0,145.0,OO,LIT,DEN,5,1
6431.0,853.0,163.0,OO,LAX,SAT,5,0
1331.0,575.0,262.0,DL,ATL,JAC,3,1
1447.0,855.0,150.0,AA,ORD,MSY,6,1
1930.0,1070.0,175.0,WN,LAS,HOU,3,1
183.0,390.0,110.0,FL,DCA,ATL,4,1
2460.0,605.0,,DL,MIA,ATL,2,0
1528.0,,98.0,US,CLT,PHL,4,1
172.0,507.0,343.0,UA,SFO,BOS,5,0
291.0,545.0,,,DAL,SAT,5,1
7374.0,1180.0,118.0,EV,DTW,BOS,2,1
766.0,1234.0,,UA,DEN,OKC,2,0
2847.0,1200.0,159.0,DL,LGA,ATL,1,0
1618.0,450.0,,DL,MCO,ATL,7,0
7764.0,,63.0,OO,PIH,SLC,1,1
1177.0,605.0,132.0,US,LGA,CLT,4,0
2903.0,,94.0,YV,PHX,GJT,6,0
